CODSETOR;NOM_MU;NOM_DI
355030818000146;SAO PAULO;CANGAIBA
355030828000014;SAO PAULO;ERMELINO MATARAZZO
355030828000013;SAO PAULO;ERMELINO MATARAZZO
355030828000036;SAO PAULO;ERMELINO MATARAZZO
355030828000172;SAO PAULO;ERMELINO MATARAZZO
355030828000037;SAO PAULO;ERMELINO MATARAZZO
355030828000173;SAO PAULO;ERMELINO MATARAZZO
355030828000015;SAO PAULO;ERMELINO MATARAZZO
355030828000042;SAO PAULO;ERMELINO MATARAZZO
355030855000304;SAO PAULO;PARELHEIROS
352220805000145;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030828000175;SAO PAULO;ERMELINO MATARAZZO
355030828000067;SAO PAULO;ERMELINO MATARAZZO
355030828000096;SAO PAULO;ERMELINO MATARAZZO
355030828000144;SAO PAULO;ERMELINO MATARAZZO
355030828000006;SAO PAULO;ERMELINO MATARAZZO
355030828000156;SAO PAULO;ERMELINO MATARAZZO
355030828000001;SAO PAULO;ERMELINO MATARAZZO
355030828000080;SAO PAULO;ERMELINO MATARAZZO
355030828000146;SAO PAULO;ERMELINO MATARAZZO
355030828000051;SAO PAULO;ERMELINO MATARAZZO
352220805000228;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030828000024;SAO PAULO;ERMELINO MATARAZZO
355030828000081;SAO PAULO;ERMELINO MATARAZZO
355030828000009;SAO PAULO;ERMELINO MATARAZZO
355030818000105;SAO PAULO;CANGAIBA
355030864000040;SAO PAULO;PONTE RASA
355030864000151;SAO PAULO;PONTE RASA
355030864000060;SAO PAULO;PONTE RASA
355030864000091;SAO PAULO;PONTE RASA
355030864000041;SAO PAULO;PONTE RASA
355030864000074;SAO PAULO;PONTE RASA
352220805000132;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030864000075;SAO PAULO;PONTE RASA
355030828000005;SAO PAULO;ERMELINO MATARAZZO
355030828000004;SAO PAULO;ERMELINO MATARAZZO
355030828000012;SAO PAULO;ERMELINO MATARAZZO
355030828000034;SAO PAULO;ERMELINO MATARAZZO
355030828000061;SAO PAULO;ERMELINO MATARAZZO
355030828000158;SAO PAULO;ERMELINO MATARAZZO
355030864000039;SAO PAULO;PONTE RASA
355030864000059;SAO PAULO;PONTE RASA
355030864000070;SAO PAULO;PONTE RASA
352220805000131;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030864000071;SAO PAULO;PONTE RASA
355030864000107;SAO PAULO;PONTE RASA
355030864000108;SAO PAULO;PONTE RASA
355030864000090;SAO PAULO;PONTE RASA
355030864000021;SAO PAULO;PONTE RASA
355030864000038;SAO PAULO;PONTE RASA
355030864000058;SAO PAULO;PONTE RASA
355030864000069;SAO PAULO;PONTE RASA
355030864000068;SAO PAULO;PONTE RASA
355030864000147;SAO PAULO;PONTE RASA
352220805000216;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030864000037;SAO PAULO;PONTE RASA
355030864000057;SAO PAULO;PONTE RASA
355030864000036;SAO PAULO;PONTE RASA
355030864000056;SAO PAULO;PONTE RASA
355030859000175;SAO PAULO;PENHA
355030864000055;SAO PAULO;PONTE RASA
355030818000007;SAO PAULO;CANGAIBA
355030818000186;SAO PAULO;CANGAIBA
355030818000187;SAO PAULO;CANGAIBA
355030818000024;SAO PAULO;CANGAIBA
352220805000125;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030818000009;SAO PAULO;CANGAIBA
355030818000010;SAO PAULO;CANGAIBA
355030818000006;SAO PAULO;CANGAIBA
355030818000004;SAO PAULO;CANGAIBA
355030818000001;SAO PAULO;CANGAIBA
355030818000017;SAO PAULO;CANGAIBA
355030818000181;SAO PAULO;CANGAIBA
355030818000003;SAO PAULO;CANGAIBA
355030818000005;SAO PAULO;CANGAIBA
355030818000021;SAO PAULO;CANGAIBA
352220805000123;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030818000011;SAO PAULO;CANGAIBA
355030818000197;SAO PAULO;CANGAIBA
355030818000016;SAO PAULO;CANGAIBA
355030818000026;SAO PAULO;CANGAIBA
355030818000025;SAO PAULO;CANGAIBA
355030818000198;SAO PAULO;CANGAIBA
355030818000045;SAO PAULO;CANGAIBA
355030818000029;SAO PAULO;CANGAIBA
355030818000028;SAO PAULO;CANGAIBA
355030818000036;SAO PAULO;CANGAIBA
352220805000217;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030818000022;SAO PAULO;CANGAIBA
355030818000161;SAO PAULO;CANGAIBA
355030818000002;SAO PAULO;CANGAIBA
355030818000020;SAO PAULO;CANGAIBA
355030818000034;SAO PAULO;CANGAIBA
355030818000035;SAO PAULO;CANGAIBA
355030818000018;SAO PAULO;CANGAIBA
355030818000182;SAO PAULO;CANGAIBA
355030864000139;SAO PAULO;PONTE RASA
355030864000138;SAO PAULO;PONTE RASA
355030843000236;SAO PAULO;JARDIM ANGELA
355030818000033;SAO PAULO;CANGAIBA
355030818000052;SAO PAULO;CANGAIBA
355030818000204;SAO PAULO;CANGAIBA
355030818000012;SAO PAULO;CANGAIBA
355030818000013;SAO PAULO;CANGAIBA
355030818000015;SAO PAULO;CANGAIBA
355030818000027;SAO PAULO;CANGAIBA
355030818000030;SAO PAULO;CANGAIBA
355030818000031;SAO PAULO;CANGAIBA
355030818000032;SAO PAULO;CANGAIBA
355030843000403;SAO PAULO;JARDIM ANGELA
355030818000053;SAO PAULO;CANGAIBA
355030818000055;SAO PAULO;CANGAIBA
355030818000019;SAO PAULO;CANGAIBA
355030864000133;SAO PAULO;PONTE RASA
355030864000137;SAO PAULO;PONTE RASA
355030859000026;SAO PAULO;PENHA
355030864000135;SAO PAULO;PONTE RASA
355030864000134;SAO PAULO;PONTE RASA
355030818000205;SAO PAULO;CANGAIBA
355030864000124;SAO PAULO;PONTE RASA
355030855000296;SAO PAULO;PARELHEIROS
355030843000226;SAO PAULO;JARDIM ANGELA
355030818000206;SAO PAULO;CANGAIBA
355030818000051;SAO PAULO;CANGAIBA
355030818000049;SAO PAULO;CANGAIBA
355030818000050;SAO PAULO;CANGAIBA
355030864000109;SAO PAULO;PONTE RASA
355030818000177;SAO PAULO;CANGAIBA
355030818000086;SAO PAULO;CANGAIBA
355030859000010;SAO PAULO;PENHA
355030864000132;SAO PAULO;PONTE RASA
355030864000140;SAO PAULO;PONTE RASA
355030843000232;SAO PAULO;JARDIM ANGELA
355030818000070;SAO PAULO;CANGAIBA
355030864000122;SAO PAULO;PONTE RASA
355030818000069;SAO PAULO;CANGAIBA
355030818000089;SAO PAULO;CANGAIBA
355030864000136;SAO PAULO;PONTE RASA
355030864000158;SAO PAULO;PONTE RASA
355030818000047;SAO PAULO;CANGAIBA
355030818000046;SAO PAULO;CANGAIBA
355030818000200;SAO PAULO;CANGAIBA
355030818000068;SAO PAULO;CANGAIBA
355030843000227;SAO PAULO;JARDIM ANGELA
355030864000121;SAO PAULO;PONTE RASA
355030864000123;SAO PAULO;PONTE RASA
355030859000171;SAO PAULO;PENHA
355030859000002;SAO PAULO;PENHA
355030859000028;SAO PAULO;PENHA
355030859000182;SAO PAULO;PENHA
355030818000188;SAO PAULO;CANGAIBA
355030859000055;SAO PAULO;PENHA
355030859000024;SAO PAULO;PENHA
355030859000025;SAO PAULO;PENHA
355030843000328;SAO PAULO;JARDIM ANGELA
355030859000053;SAO PAULO;PENHA
355030859000022;SAO PAULO;PENHA
355030859000019;SAO PAULO;PENHA
355030859000199;SAO PAULO;PENHA
355030859000194;SAO PAULO;PENHA
355030859000193;SAO PAULO;PENHA
355030859000192;SAO PAULO;PENHA
355030859000197;SAO PAULO;PENHA
355030864000149;SAO PAULO;PONTE RASA
355030818000162;SAO PAULO;CANGAIBA
352220805000103;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030818000008;SAO PAULO;CANGAIBA
355030818000023;SAO PAULO;CANGAIBA
355030818000037;SAO PAULO;CANGAIBA
355030818000014;SAO PAULO;CANGAIBA
355030818000160;SAO PAULO;CANGAIBA
355030818000180;SAO PAULO;CANGAIBA
355030818000184;SAO PAULO;CANGAIBA
355030818000158;SAO PAULO;CANGAIBA
355030818000157;SAO PAULO;CANGAIBA
355030818000156;SAO PAULO;CANGAIBA
352220805000102;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030864000119;SAO PAULO;PONTE RASA
355030864000120;SAO PAULO;PONTE RASA
355030864000106;SAO PAULO;PONTE RASA
355030864000088;SAO PAULO;PONTE RASA
355030864000089;SAO PAULO;PONTE RASA
355030859000200;SAO PAULO;PENHA
355030864000130;SAO PAULO;PONTE RASA
355030864000159;SAO PAULO;PONTE RASA
355030859000201;SAO PAULO;PENHA
355030859000179;SAO PAULO;PENHA
352220805000205;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030818000066;SAO PAULO;CANGAIBA
355030818000044;SAO PAULO;CANGAIBA
355030818000163;SAO PAULO;CANGAIBA
355030818000067;SAO PAULO;CANGAIBA
355030818000083;SAO PAULO;CANGAIBA
355030818000203;SAO PAULO;CANGAIBA
355030818000099;SAO PAULO;CANGAIBA
355030818000165;SAO PAULO;CANGAIBA
355030818000202;SAO PAULO;CANGAIBA
355030818000084;SAO PAULO;CANGAIBA
352220805000188;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030818000179;SAO PAULO;CANGAIBA
355030818000100;SAO PAULO;CANGAIBA
355030818000048;SAO PAULO;CANGAIBA
355030818000085;SAO PAULO;CANGAIBA
355030818000072;SAO PAULO;CANGAIBA
355030818000178;SAO PAULO;CANGAIBA
355030818000071;SAO PAULO;CANGAIBA
355030818000065;SAO PAULO;CANGAIBA
355030818000064;SAO PAULO;CANGAIBA
355030818000098;SAO PAULO;CANGAIBA
352220805000064;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030818000116;SAO PAULO;CANGAIBA
355030818000088;SAO PAULO;CANGAIBA
355030818000199;SAO PAULO;CANGAIBA
355030864000092;SAO PAULO;PONTE RASA
355030864000157;SAO PAULO;PONTE RASA
355030864000073;SAO PAULO;PONTE RASA
351880005000011;GUARULHOS;GUARULHOS
351880005000009;GUARULHOS;GUARULHOS
351880005000067;GUARULHOS;GUARULHOS
351880005001002;GUARULHOS;GUARULHOS
352220805000065;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030818000134;SAO PAULO;CANGAIBA
355030818000166;SAO PAULO;CANGAIBA
355030818000133;SAO PAULO;CANGAIBA
355030818000132;SAO PAULO;CANGAIBA
355030818000130;SAO PAULO;CANGAIBA
355030818000170;SAO PAULO;CANGAIBA
355030818000131;SAO PAULO;CANGAIBA
355030828000003;SAO PAULO;ERMELINO MATARAZZO
355030828000002;SAO PAULO;ERMELINO MATARAZZO
355030828000035;SAO PAULO;ERMELINO MATARAZZO
351300905000047;COTIA;COTIA
352220805000179;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030828000010;SAO PAULO;ERMELINO MATARAZZO
355030828000147;SAO PAULO;ERMELINO MATARAZZO
355030828000031;SAO PAULO;ERMELINO MATARAZZO
355030828000032;SAO PAULO;ERMELINO MATARAZZO
355030864000043;SAO PAULO;PONTE RASA
355030864000022;SAO PAULO;PONTE RASA
355030864000148;SAO PAULO;PONTE RASA
355030864000042;SAO PAULO;PONTE RASA
355030864000044;SAO PAULO;PONTE RASA
355030828000088;SAO PAULO;ERMELINO MATARAZZO
352220805000011;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030828000148;SAO PAULO;ERMELINO MATARAZZO
355030828000089;SAO PAULO;ERMELINO MATARAZZO
355030828000057;SAO PAULO;ERMELINO MATARAZZO
355030828000030;SAO PAULO;ERMELINO MATARAZZO
355030828000155;SAO PAULO;ERMELINO MATARAZZO
355030828000058;SAO PAULO;ERMELINO MATARAZZO
355030864000076;SAO PAULO;PONTE RASA
355030828000086;SAO PAULO;ERMELINO MATARAZZO
355030828000060;SAO PAULO;ERMELINO MATARAZZO
355030864000025;SAO PAULO;PONTE RASA
352220805000154;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030828000087;SAO PAULO;ERMELINO MATARAZZO
355030828000085;SAO PAULO;ERMELINO MATARAZZO
355030887000096;SAO PAULO;VILA JACUI
355030887000131;SAO PAULO;VILA JACUI
355030887000097;SAO PAULO;VILA JACUI
355030887000210;SAO PAULO;VILA JACUI
355030887000150;SAO PAULO;VILA JACUI
355030828000027;SAO PAULO;ERMELINO MATARAZZO
355030887000132;SAO PAULO;VILA JACUI
355030887000060;SAO PAULO;VILA JACUI
352220805000002;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030864000023;SAO PAULO;PONTE RASA
355030864000152;SAO PAULO;PONTE RASA
355030864000024;SAO PAULO;PONTE RASA
355030864000008;SAO PAULO;PONTE RASA
355030864000020;SAO PAULO;PONTE RASA
355030864000019;SAO PAULO;PONTE RASA
355030864000141;SAO PAULO;PONTE RASA
355030864000026;SAO PAULO;PONTE RASA
355030864000094;SAO PAULO;PONTE RASA
355030828000054;SAO PAULO;ERMELINO MATARAZZO
355030823000185;SAO PAULO;CIDADE DUTRA
355030864000078;SAO PAULO;PONTE RASA
355030828000055;SAO PAULO;ERMELINO MATARAZZO
355030828000029;SAO PAULO;ERMELINO MATARAZZO
355030864000077;SAO PAULO;PONTE RASA
355030828000056;SAO PAULO;ERMELINO MATARAZZO
355030864000153;SAO PAULO;PONTE RASA
355030887000148;SAO PAULO;VILA JACUI
355030887000090;SAO PAULO;VILA JACUI
355030887000094;SAO PAULO;VILA JACUI
355030887000095;SAO PAULO;VILA JACUI
355030823000111;SAO PAULO;CIDADE DUTRA
355030887000149;SAO PAULO;VILA JACUI
355030887000130;SAO PAULO;VILA JACUI
355030887000088;SAO PAULO;VILA JACUI
355030887000119;SAO PAULO;VILA JACUI
355030887000091;SAO PAULO;VILA JACUI
355030887000087;SAO PAULO;VILA JACUI
355030864000010;SAO PAULO;PONTE RASA
355030864000001;SAO PAULO;PONTE RASA
355030864000009;SAO PAULO;PONTE RASA
355030864000006;SAO PAULO;PONTE RASA
355030855000207;SAO PAULO;PARELHEIROS
355030864000007;SAO PAULO;PONTE RASA
355030864000018;SAO PAULO;PONTE RASA
355030864000011;SAO PAULO;PONTE RASA
355030864000027;SAO PAULO;PONTE RASA
355030864000045;SAO PAULO;PONTE RASA
355030864000012;SAO PAULO;PONTE RASA
355030864000047;SAO PAULO;PONTE RASA
355030864000111;SAO PAULO;PONTE RASA
355030864000163;SAO PAULO;PONTE RASA
355030864000110;SAO PAULO;PONTE RASA
355030855000201;SAO PAULO;PARELHEIROS
355030864000126;SAO PAULO;PONTE RASA
355030864000125;SAO PAULO;PONTE RASA
355030887000147;SAO PAULO;VILA JACUI
355030887000225;SAO PAULO;VILA JACUI
355030887000146;SAO PAULO;VILA JACUI
355030887000093;SAO PAULO;VILA JACUI
355030887000127;SAO PAULO;VILA JACUI
355030887000129;SAO PAULO;VILA JACUI
355030864000062;SAO PAULO;PONTE RASA
355030864000048;SAO PAULO;PONTE RASA
355030855000137;SAO PAULO;PARELHEIROS
355030864000029;SAO PAULO;PONTE RASA
355030864000013;SAO PAULO;PONTE RASA
355030864000028;SAO PAULO;PONTE RASA
355030864000079;SAO PAULO;PONTE RASA
355030864000095;SAO PAULO;PONTE RASA
355030864000096;SAO PAULO;PONTE RASA
355030864000142;SAO PAULO;PONTE RASA
355030864000127;SAO PAULO;PONTE RASA
355030864000160;SAO PAULO;PONTE RASA
355030864000112;SAO PAULO;PONTE RASA
355030843000097;SAO PAULO;JARDIM ANGELA
355030887000145;SAO PAULO;VILA JACUI
355030887000125;SAO PAULO;VILA JACUI
355030887000092;SAO PAULO;VILA JACUI
355030887000218;SAO PAULO;VILA JACUI
355030887000126;SAO PAULO;VILA JACUI
355030887000124;SAO PAULO;VILA JACUI
355030864000161;SAO PAULO;PONTE RASA
355030887000128;SAO PAULO;VILA JACUI
355030864000080;SAO PAULO;PONTE RASA
355030864000063;SAO PAULO;PONTE RASA
351300905000051;COTIA;COTIA
355030855000173;SAO PAULO;PARELHEIROS
355030864000049;SAO PAULO;PONTE RASA
355030864000154;SAO PAULO;PONTE RASA
355030864000031;SAO PAULO;PONTE RASA
355030864000082;SAO PAULO;PONTE RASA
355030864000081;SAO PAULO;PONTE RASA
355030864000155;SAO PAULO;PONTE RASA
355030864000114;SAO PAULO;PONTE RASA
355030864000097;SAO PAULO;PONTE RASA
355030864000113;SAO PAULO;PONTE RASA
355030864000014;SAO PAULO;PONTE RASA
355030855000148;SAO PAULO;PARELHEIROS
355030864000030;SAO PAULO;PONTE RASA
355030864000050;SAO PAULO;PONTE RASA
355030864000051;SAO PAULO;PONTE RASA
355030864000032;SAO PAULO;PONTE RASA
355030864000101;SAO PAULO;PONTE RASA
355030864000002;SAO PAULO;PONTE RASA
355030864000003;SAO PAULO;PONTE RASA
355030864000005;SAO PAULO;PONTE RASA
355030864000016;SAO PAULO;PONTE RASA
355030864000015;SAO PAULO;PONTE RASA
355030855000200;SAO PAULO;PARELHEIROS
355030864000004;SAO PAULO;PONTE RASA
355030864000150;SAO PAULO;PONTE RASA
355030864000052;SAO PAULO;PONTE RASA
355030864000064;SAO PAULO;PONTE RASA
355030805000089;SAO PAULO;ARTUR ALVIM
355030864000146;SAO PAULO;PONTE RASA
355030818000174;SAO PAULO;CANGAIBA
355030818000143;SAO PAULO;CANGAIBA
355030818000175;SAO PAULO;CANGAIBA
355030828000090;SAO PAULO;ERMELINO MATARAZZO
355030843000185;SAO PAULO;JARDIM ANGELA
355030828000033;SAO PAULO;ERMELINO MATARAZZO
355030828000059;SAO PAULO;ERMELINO MATARAZZO
355030864000046;SAO PAULO;PONTE RASA
355030828000011;SAO PAULO;ERMELINO MATARAZZO
355030864000143;SAO PAULO;PONTE RASA
355030864000115;SAO PAULO;PONTE RASA
355030837000251;SAO PAULO;ITAQUERA
355030864000098;SAO PAULO;PONTE RASA
355030837000264;SAO PAULO;ITAQUERA
355030837000277;SAO PAULO;ITAQUERA
355030843000348;SAO PAULO;JARDIM ANGELA
355030828000052;SAO PAULO;ERMELINO MATARAZZO
355030828000083;SAO PAULO;ERMELINO MATARAZZO
355030828000026;SAO PAULO;ERMELINO MATARAZZO
355030828000025;SAO PAULO;ERMELINO MATARAZZO
355030828000028;SAO PAULO;ERMELINO MATARAZZO
355030828000053;SAO PAULO;ERMELINO MATARAZZO
355030828000165;SAO PAULO;ERMELINO MATARAZZO
355030828000164;SAO PAULO;ERMELINO MATARAZZO
355030887000059;SAO PAULO;VILA JACUI
355030887000062;SAO PAULO;VILA JACUI
355030843000224;SAO PAULO;JARDIM ANGELA
355030828000152;SAO PAULO;ERMELINO MATARAZZO
355030828000142;SAO PAULO;ERMELINO MATARAZZO
355030828000143;SAO PAULO;ERMELINO MATARAZZO
355030828000153;SAO PAULO;ERMELINO MATARAZZO
355030828000100;SAO PAULO;ERMELINO MATARAZZO
355030828000129;SAO PAULO;ERMELINO MATARAZZO
355030828000101;SAO PAULO;ERMELINO MATARAZZO
355030828000069;SAO PAULO;ERMELINO MATARAZZO
355030828000072;SAO PAULO;ERMELINO MATARAZZO
355030828000157;SAO PAULO;ERMELINO MATARAZZO
355030843000237;SAO PAULO;JARDIM ANGELA
355030828000167;SAO PAULO;ERMELINO MATARAZZO
355030828000020;SAO PAULO;ERMELINO MATARAZZO
355030828000046;SAO PAULO;ERMELINO MATARAZZO
355030828000043;SAO PAULO;ERMELINO MATARAZZO
355030828000168;SAO PAULO;ERMELINO MATARAZZO
355030828000115;SAO PAULO;ERMELINO MATARAZZO
355030828000097;SAO PAULO;ERMELINO MATARAZZO
355030828000126;SAO PAULO;ERMELINO MATARAZZO
355030828000127;SAO PAULO;ERMELINO MATARAZZO
355030828000128;SAO PAULO;ERMELINO MATARAZZO
355030843000235;SAO PAULO;JARDIM ANGELA
355030828000160;SAO PAULO;ERMELINO MATARAZZO
355030828000137;SAO PAULO;ERMELINO MATARAZZO
355030828000116;SAO PAULO;ERMELINO MATARAZZO
355030828000098;SAO PAULO;ERMELINO MATARAZZO
355030828000117;SAO PAULO;ERMELINO MATARAZZO
355030828000068;SAO PAULO;ERMELINO MATARAZZO
355030828000099;SAO PAULO;ERMELINO MATARAZZO
355030828000045;SAO PAULO;ERMELINO MATARAZZO
355030828000166;SAO PAULO;ERMELINO MATARAZZO
355030828000159;SAO PAULO;ERMELINO MATARAZZO
355030843000225;SAO PAULO;JARDIM ANGELA
355030828000138;SAO PAULO;ERMELINO MATARAZZO
355030828000151;SAO PAULO;ERMELINO MATARAZZO
355030828000141;SAO PAULO;ERMELINO MATARAZZO
355030828000161;SAO PAULO;ERMELINO MATARAZZO
355030828000019;SAO PAULO;ERMELINO MATARAZZO
355030828000169;SAO PAULO;ERMELINO MATARAZZO
355030828000016;SAO PAULO;ERMELINO MATARAZZO
355030828000071;SAO PAULO;ERMELINO MATARAZZO
351880005000542;GUARULHOS;GUARULHOS
351880005000873;GUARULHOS;GUARULHOS
355030843000402;SAO PAULO;JARDIM ANGELA
351880005000540;GUARULHOS;GUARULHOS
351880010000489;GUARULHOS;JARDIM PRESIDENTE DUTRA
355030828000104;SAO PAULO;ERMELINO MATARAZZO
355030828000145;SAO PAULO;ERMELINO MATARAZZO
355030828000076;SAO PAULO;ERMELINO MATARAZZO
355030828000178;SAO PAULO;ERMELINO MATARAZZO
355030828000078;SAO PAULO;ERMELINO MATARAZZO
355030887000066;SAO PAULO;VILA JACUI
351880010000491;GUARULHOS;JARDIM PRESIDENTE DUTRA
351880010000607;GUARULHOS;JARDIM PRESIDENTE DUTRA
351300905000165;COTIA;COTIA
355030843000253;SAO PAULO;JARDIM ANGELA
351880010000229;GUARULHOS;JARDIM PRESIDENTE DUTRA
351880010000228;GUARULHOS;JARDIM PRESIDENTE DUTRA
351880010000227;GUARULHOS;JARDIM PRESIDENTE DUTRA
351880010000490;GUARULHOS;JARDIM PRESIDENTE DUTRA
355030831000146;SAO PAULO;GUAIANASES
355030831000048;SAO PAULO;GUAIANASES
355030831000145;SAO PAULO;GUAIANASES
355030831000011;SAO PAULO;GUAIANASES
355030831000153;SAO PAULO;GUAIANASES
355030847000141;SAO PAULO;JOSE BONIFACIO
355030843000304;SAO PAULO;JARDIM ANGELA
355030847000147;SAO PAULO;JOSE BONIFACIO
355030847000178;SAO PAULO;JOSE BONIFACIO
355030847000188;SAO PAULO;JOSE BONIFACIO
355030847000193;SAO PAULO;JOSE BONIFACIO
355030831000049;SAO PAULO;GUAIANASES
355030831000028;SAO PAULO;GUAIANASES
355030831000130;SAO PAULO;GUAIANASES
355030831000129;SAO PAULO;GUAIANASES
355030831000026;SAO PAULO;GUAIANASES
355030831000168;SAO PAULO;GUAIANASES
355030843000231;SAO PAULO;JARDIM ANGELA
355030831000074;SAO PAULO;GUAIANASES
355030831000147;SAO PAULO;GUAIANASES
355030847000133;SAO PAULO;JOSE BONIFACIO
355030847000207;SAO PAULO;JOSE BONIFACIO
355030825000317;SAO PAULO;CIDADE TIRADENTES
355030831000050;SAO PAULO;GUAIANASES
355030831000136;SAO PAULO;GUAIANASES
355030831000029;SAO PAULO;GUAIANASES
355030831000012;SAO PAULO;GUAIANASES
355030831000003;SAO PAULO;GUAIANASES
355030843000229;SAO PAULO;JARDIM ANGELA
355030831000162;SAO PAULO;GUAIANASES
355030831000075;SAO PAULO;GUAIANASES
355030825000237;SAO PAULO;CIDADE TIRADENTES
355030831000076;SAO PAULO;GUAIANASES
355030825000001;SAO PAULO;CIDADE TIRADENTES
355030825000334;SAO PAULO;CIDADE TIRADENTES
355030825000249;SAO PAULO;CIDADE TIRADENTES
355030825000316;SAO PAULO;CIDADE TIRADENTES
355030831000154;SAO PAULO;GUAIANASES
355030831000073;SAO PAULO;GUAIANASES
355030843000349;SAO PAULO;JARDIM ANGELA
355030825000003;SAO PAULO;CIDADE TIRADENTES
355030825000247;SAO PAULO;CIDADE TIRADENTES
355030825000251;SAO PAULO;CIDADE TIRADENTES
355030831000126;SAO PAULO;GUAIANASES
355030831000122;SAO PAULO;GUAIANASES
355030847000126;SAO PAULO;JOSE BONIFACIO
355030831000093;SAO PAULO;GUAIANASES
355030831000159;SAO PAULO;GUAIANASES
355030825000315;SAO PAULO;CIDADE TIRADENTES
355030825000339;SAO PAULO;CIDADE TIRADENTES
355030843000317;SAO PAULO;JARDIM ANGELA
355030831000148;SAO PAULO;GUAIANASES
355030831000014;SAO PAULO;GUAIANASES
355030831000131;SAO PAULO;GUAIANASES
355030831000016;SAO PAULO;GUAIANASES
355030831000013;SAO PAULO;GUAIANASES
355030831000004;SAO PAULO;GUAIANASES
355030831000001;SAO PAULO;GUAIANASES
355030831000163;SAO PAULO;GUAIANASES
355030825000239;SAO PAULO;CIDADE TIRADENTES
355030825000326;SAO PAULO;CIDADE TIRADENTES
355030843000318;SAO PAULO;JARDIM ANGELA
355030831000077;SAO PAULO;GUAIANASES
355030831000160;SAO PAULO;GUAIANASES
355030831000091;SAO PAULO;GUAIANASES
355030831000158;SAO PAULO;GUAIANASES
355030831000092;SAO PAULO;GUAIANASES
355030831000094;SAO PAULO;GUAIANASES
355030847000112;SAO PAULO;JOSE BONIFACIO
355030847000128;SAO PAULO;JOSE BONIFACIO
355030857000037;SAO PAULO;PARQUE DO CARMO
355030837000176;SAO PAULO;ITAQUERA
355030843000234;SAO PAULO;JARDIM ANGELA
355030837000175;SAO PAULO;ITAQUERA
355030857000023;SAO PAULO;PARQUE DO CARMO
355030847000091;SAO PAULO;JOSE BONIFACIO
355030847000056;SAO PAULO;JOSE BONIFACIO
355030847000055;SAO PAULO;JOSE BONIFACIO
355030831000165;SAO PAULO;GUAIANASES
355030857000003;SAO PAULO;PARQUE DO CARMO
355030857000021;SAO PAULO;PARQUE DO CARMO
355030847000125;SAO PAULO;JOSE BONIFACIO
355030847000031;SAO PAULO;JOSE BONIFACIO
352220805000203;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030847000030;SAO PAULO;JOSE BONIFACIO
355030847000028;SAO PAULO;JOSE BONIFACIO
355030847000029;SAO PAULO;JOSE BONIFACIO
355030847000052;SAO PAULO;JOSE BONIFACIO
355030847000054;SAO PAULO;JOSE BONIFACIO
355030847000057;SAO PAULO;JOSE BONIFACIO
355030857000013;SAO PAULO;PARQUE DO CARMO
355030837000219;SAO PAULO;ITAQUERA
355030847000124;SAO PAULO;JOSE BONIFACIO
355030847000123;SAO PAULO;JOSE BONIFACIO
352220805000187;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030847000122;SAO PAULO;JOSE BONIFACIO
355030837000168;SAO PAULO;ITAQUERA
355030847000104;SAO PAULO;JOSE BONIFACIO
355030847000108;SAO PAULO;JOSE BONIFACIO
355030847000173;SAO PAULO;JOSE BONIFACIO
355030831000170;SAO PAULO;GUAIANASES
355030831000161;SAO PAULO;GUAIANASES
355030847000014;SAO PAULO;JOSE BONIFACIO
355030847000013;SAO PAULO;JOSE BONIFACIO
355030847000213;SAO PAULO;JOSE BONIFACIO
351300905000053;COTIA;COTIA
352220805000199;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA
355030847000027;SAO PAULO;JOSE BONIFACIO
355030847000210;SAO PAULO;JOSE BONIFACIO
355030837000266;SAO PAULO;ITAQUERA
355030837000166;SAO PAULO;ITAQUERA
355030847000083;SAO PAULO;JOSE BONIFACIO
355030847000106;SAO PAULO;JOSE BONIFACIO
355030847000105;SAO PAULO;JOSE BONIFACIO
355030847000175;SAO PAULO;JOSE BONIFACIO
355030847000174;SAO PAULO;JOSE BONIFACIO
